#{"t_start": 1743683177.9754236, "env_id": "None"}
r,l,t
37.7,20,282.813324
34.1,20,282.846589
37.3,20,282.883277
37.9,20,282.923494
38.5,20,282.957163
38.5,20,282.989694
37.5,20,283.021996
34.5,20,283.056693
22.1,20,283.094314
37.5,20,283.13576
28.3,20,283.171823
36.1,20,283.211517
29.1,20,283.248642
37.5,20,283.281383
37.3,20,283.312617
38.3,20,283.341312
33.1,20,283.366927
29.3,20,283.383298
36.9,20,283.413699
35.9,20,283.447169
30.3,20,283.471271
38.1,20,283.501391
27.7,20,283.526629
36.9,20,283.551457
38.1,20,283.580535
34.3,20,283.601534
36.7,20,283.633608
30.3,20,283.66845
38.5,20,283.701288
36.5,20,283.739003
38.5,20,283.771266
37.3,20,283.800621
36.5,20,283.828581
33.5,20,283.851991
36.5,20,283.872483
36.1,20,283.90347
38.5,20,283.929692
32.7,20,283.951338
38.1,20,283.972397
37.3,20,283.998205
36.9,20,284.02126
30.5,20,284.046085
28.9,20,284.067692
36.9,20,284.093606
32.5,20,284.118476
33.5,20,284.151603
38.5,20,284.227282
33.7,20,284.265524
36.5,20,284.301704
24.9,20,284.331352
25.7,20,284.36007
32.3,20,284.389587
34.5,20,284.414192
35.3,20,284.436134
37.7,20,284.465466
33.7,20,284.494246
37.7,20,284.522931
34.5,20,284.546816
37.7,20,284.568894
38.1,20,284.60173
32.9,20,284.626478
29.5,20,284.660411
33.7,20,284.693268
28.3,20,284.728843
38.5,20,284.769594
33.5,20,284.806656
36.1,20,284.833674
30.3,20,284.858305
35.7,20,284.887282
32.3,20,284.911202
38.5,20,284.936084
34.5,20,284.967852
38.5,20,284.989983
38.3,20,285.01334
37.7,20,285.035089
30.3,20,285.057677
34.1,20,285.082069
37.3,20,285.103281
37.3,20,285.131555
30.1,20,285.166908
33.9,20,285.202504
38.5,20,285.242199
37.7,20,285.274052
37.3,20,285.311383
38.5,20,285.346731
37.5,20,285.378568
33.9,20,285.403222
31.5,20,285.430645
36.9,20,285.453344
27.3,20,285.473324
38.5,20,285.505233
38.5,20,285.534585
33.3,20,285.561306
28.3,20,285.586653
33.3,20,285.613771
36.5,20,285.640344
35.9,20,285.705714
29.7,20,285.739081
33.1,20,285.773446
38.5,20,285.810297
31.1,20,285.833348
25.5,20,285.861406
30.5,20,285.885063
36.1,20,285.915388
37.5,20,285.939091
34.5,20,285.96638
33.5,20,285.989321
26.1,20,286.02318
38.1,20,286.05072
38.1,20,286.076371
37.7,20,286.102616
32.5,20,286.126498
37.3,20,286.150356
34.5,20,286.172146
33.7,20,286.208842
29.3,20,286.243802
37.3,20,286.281424
31.9,20,286.314869
33.1,20,286.347717
37.3,20,286.431547
36.5,20,286.469985
36.7,20,286.501957
33.5,20,286.527927
32.9,20,286.557032
33.9,20,286.581566
34.3,20,286.608828
37.1,20,286.633532
36.5,20,286.665261
29.5,20,286.688246
38.5,20,286.72389
36.5,20,286.761386
31.9,20,286.803287
33.9,20,286.83867
33.3,20,286.876557
38.3,20,286.908615
36.1,20,286.943166
33.9,20,286.979963
37.1,20,287.011617
36.3,20,287.040878
37.3,20,287.074385
37.7,20,287.100152
36.1,20,287.131441
29.5,20,287.158436
37.7,20,287.184948
37.5,20,287.211399
32.3,20,287.248108
37.9,20,287.328985
31.9,20,287.366334
31.5,20,287.396169
33.1,20,287.419129
35.3,20,287.448518
37.9,20,287.477454
34.5,20,287.502295
36.7,20,287.535021
35.5,20,287.567825
38.3,20,287.604123
34.5,20,287.630577
32.1,20,287.661434
32.3,20,287.684075
33.1,20,287.711678
37.7,20,287.759162
37.1,20,287.798352
37.9,20,287.835563
34.1,20,287.881715
32.1,20,287.928761
37.1,20,287.955143
33.3,20,287.985282
25.5,20,288.014352
33.7,20,288.041467
36.9,20,288.068994
29.3,20,288.100466
32.3,20,288.130816
34.5,20,288.156782
32.1,20,288.189029
32.7,20,288.223679
35.3,20,288.256395
29.3,20,288.292068
36.7,20,288.326301
36.9,20,288.365294
38.1,20,288.398944
37.3,20,288.423506
29.1,20,288.45238
37.5,20,288.476418
38.5,20,288.503086
35.5,20,288.527419
33.9,20,288.551499
32.5,20,288.577414
34.9,20,288.606107
32.7,20,288.630549
32.9,20,288.652483
37.7,20,288.671639
36.5,20,288.702729
36.9,20,288.724755
29.7,20,288.751528
34.5,20,288.781392
36.9,20,288.821377
29.5,20,288.891278
31.9,20,288.925392
37.5,20,288.950025
33.7,20,288.976256
38.5,20,289.004792
37.7,20,289.03534
36.9,20,289.062656
30.5,20,289.085385
38.5,20,289.111388
28.9,20,289.148435
36.9,20,289.172305
34.1,20,289.201431
35.7,20,289.229627
34.5,20,289.251384
34.1,20,289.282379
36.1,20,289.318012
38.1,20,289.356353
37.7,20,289.386967
34.5,20,289.411425
31.5,20,289.450099
31.7,20,289.476277
28.9,20,289.508192
32.1,20,289.531577
36.1,20,289.567118
27.7,20,289.592006
38.5,20,289.615684
32.1,20,289.637437
29.1,20,289.662066
32.9,20,289.683643
31.9,20,289.714367
29.9,20,289.741311
30.1,20,289.776687
32.9,20,289.814613
32.7,20,289.852685
34.1,20,289.890259
31.1,20,289.928883
30.3,20,289.959023
38.5,20,289.985385
32.3,20,290.001243
30.1,20,290.033323
28.7,20,290.056221
38.5,20,290.08163
32.3,20,290.10554
32.5,20,290.126183
32.3,20,290.153358
35.3,20,290.177359
36.9,20,290.199964
27.3,20,290.231396
29.1,20,290.253094
33.1,20,290.300494
26.1,20,290.399548
29.9,20,290.447686
26.5,20,290.49447
34.5,20,290.525354
33.1,20,290.54893
37.3,20,290.573385
33.3,20,290.601416
36.9,20,290.621643
35.7,20,290.646946
38.5,20,290.675175
32.5,20,290.701474
33.3,20,290.731322
30.1,20,290.755249
36.9,20,290.792954
33.1,20,290.826101
29.9,20,290.867891
35.9,20,290.899861
33.3,20,290.940087
35.3,20,290.96754
37.7,20,290.99134
37.3,20,291.01137
33.9,20,291.043394
33.5,20,291.070675
33.5,20,291.09683
36.9,20,291.121503
37.3,20,291.148069
25.9,20,291.174084
37.7,20,291.199001
36.5,20,291.231268
36.9,20,291.260611
31.9,20,291.282781
32.3,20,291.311458
38.5,20,291.346376
37.5,20,291.385761
27.7,20,291.411655
34.5,20,291.44997
35.9,20,291.478782
36.5,20,291.505888
33.9,20,291.539124
34.5,20,291.567894
36.9,20,291.593492
36.9,20,291.611248
34.1,20,291.645436
38.1,20,291.666421
35.5,20,291.693895
37.3,20,291.719609
26.1,20,291.746554
37.1,20,291.768564
36.9,20,291.792791
33.5,20,291.825035
36.7,20,291.896518
36.5,20,291.929853
32.7,20,291.967141
32.5,20,292.003401
29.7,20,292.0387
34.3,20,292.065001
33.3,20,292.088794
37.1,20,292.112436
25.5,20,292.136383
31.9,20,292.164302
33.1,20,292.187115
35.7,20,292.21492
33.9,20,292.241235
25.1,20,292.264654
33.3,20,292.289257
36.5,20,292.311691
37.5,20,292.346384
35.7,20,292.379208
33.3,20,292.428212
34.3,20,292.469033
38.5,20,292.503961
29.5,20,292.538797
34.5,20,292.569933
38.5,20,292.60643
33.5,20,292.63585
34.3,20,292.661345
36.7,20,292.68549
28.9,20,292.718934
36.5,20,292.748131
32.7,20,292.787039
33.1,20,292.821327
36.9,20,292.866598
33.9,20,292.913922
33.7,20,292.960442
36.9,20,293.00128
33.1,20,293.056383
33.5,20,293.085557
38.1,20,293.121562
34.3,20,293.158302
37.7,20,293.190422
32.5,20,293.223539
32.3,20,293.251582
36.1,20,293.278007
37.7,20,293.309886
37.5,20,293.347819
36.9,20,293.381343
29.5,20,293.423381
33.3,20,293.468649
37.3,20,293.504383
33.5,20,293.551288
36.5,20,293.648224
37.3,20,293.685698
31.1,20,293.720426
36.1,20,293.870074
33.3,20,293.916727
36.9,20,293.967095
29.5,20,294.025655
36.9,20,294.070079
33.7,20,294.117243
38.5,20,294.15292
29.7,20,294.229224
33.1,20,294.285812
37.7,20,294.326956
36.9,20,294.375231
28.1,20,294.417595
29.9,20,294.46405
36.1,20,294.521322
36.5,20,294.566509
38.5,20,294.604393
36.1,20,294.641309
36.5,20,294.680082
36.9,20,294.78008
38.5,20,294.827086
36.5,20,294.865317
38.5,20,294.907239
33.3,20,294.969728
33.3,20,295.021357
34.1,20,295.067506
37.1,20,295.114914
32.9,20,295.148416
36.9,20,295.183593
29.9,20,295.218273
33.7,20,295.249749
32.1,20,295.287625
38.3,20,295.324282
17.5,20,295.353432
38.5,20,295.387909
37.7,20,295.433347
36.7,20,295.472622
28.5,20,295.511375
36.9,20,295.561605
36.5,20,295.603367
34.5,20,295.627053
37.7,20,295.653895
32.9,20,295.679851
33.5,20,295.716634
34.5,20,295.7376
36.5,20,295.765852
37.7,20,295.796914
34.1,20,295.825017
31.7,20,295.875533
36.9,20,295.901262
33.7,20,295.932034
38.1,20,295.968309
27.9,20,296.001584
33.3,20,296.03169
38.5,20,296.081246
33.3,20,296.114764
37.7,20,296.146912
36.9,20,296.171228
37.3,20,296.211433
32.5,20,296.250725
37.7,20,296.289678
34.5,20,296.328147
31.7,20,296.361523
36.5,20,296.399428
33.7,20,296.426252
31.9,20,296.469685
37.3,20,296.532179
32.5,20,296.571584
36.9,20,296.611393
38.5,20,296.645159
36.9,20,296.676376
36.5,20,296.711679
33.9,20,296.747045
36.5,20,296.785366
25.7,20,296.823397
29.3,20,296.86164
33.9,20,296.8954
33.7,20,296.931248
37.3,20,296.978805
34.5,20,297.01599
36.5,20,297.071508
37.1,20,297.120179
33.9,20,297.159329
36.3,20,297.209695
33.1,20,297.256607
38.5,20,297.296315
36.9,20,297.331579
33.1,20,297.36156
32.5,20,297.381253
31.9,20,297.408743
32.5,20,297.431485
37.3,20,297.471492
34.5,20,297.505257
34.3,20,297.542839
36.5,20,297.583706
33.3,20,297.629028
37.3,20,297.661664
36.1,20,297.69699
36.9,20,297.763721
32.5,20,297.789918
36.9,20,297.821367
36.9,20,297.851574
33.9,20,297.877521
37.7,20,297.933514
37.7,20,298.003577
25.7,20,298.043041
36.9,20,298.081278
30.1,20,298.122573
34.1,20,298.164095
34.5,20,298.198895
37.3,20,298.231482
36.9,20,298.266247
38.5,20,298.294139
33.7,20,298.323645
35.5,20,298.359555
37.3,20,298.385495
37.3,20,298.41165
32.5,20,298.431257
35.5,20,298.461239
37.9,20,298.50158
35.7,20,298.537298
37.3,20,298.570905
36.7,20,298.613493
31.9,20,298.656063
35.9,20,298.699693
33.3,20,298.737612
32.9,20,298.767778
36.5,20,298.801508
35.7,20,298.831637
36.7,20,298.854093
31.9,20,298.877875
32.9,20,298.905079
34.5,20,298.92907
35.5,20,299.000276
47.9,19,299.137947
33.3,20,299.205801
32.5,20,299.287713
32.9,20,299.328692
33.9,20,299.365399
36.7,20,299.411586
36.9,20,299.450132
33.5,20,299.487332
36.7,20,299.521735
36.5,20,299.569098
37.3,20,299.620606
35.7,20,299.744669
33.1,20,299.799548
36.1,20,299.835917
32.9,20,299.893648
36.7,20,299.931296
37.7,20,299.970257
29.5,20,300.014132
33.5,20,300.061508
34.5,20,300.101609
32.3,20,300.14904
36.9,20,300.191542
34.3,20,300.235284
33.5,20,300.270576
37.5,20,300.315521
37.3,20,300.354485
33.5,20,300.390075
37.7,20,300.430638
30.3,20,300.46244
36.1,20,300.501541
32.5,20,300.533422
32.9,20,300.56952
34.1,20,300.611558
33.5,20,300.659372
34.3,20,300.700721
37.3,20,300.750311
33.3,20,300.783523
32.9,20,300.818906
29.5,20,300.848537
37.5,20,300.881691
37.7,20,300.921657
37.7,20,300.965984
27.9,20,301.001364
37.7,20,301.031632
33.3,20,301.071224
33.3,20,301.132175
36.9,20,301.183412
37.7,20,301.230007
37.7,20,301.269859
32.9,20,301.301466
29.9,20,301.333637
37.7,20,301.363304
37.7,20,301.396474
36.5,20,301.431688
37.7,20,301.461235
37.7,20,301.49819
28.5,20,301.535477
32.3,20,301.579654
32.5,20,301.621219
34.5,20,301.663415
37.3,20,301.703671
38.1,20,301.75498
33.7,20,301.786974
37.1,20,301.817336
37.7,20,301.895303
38.1,20,301.930541
29.5,20,301.968272
32.3,20,301.994667
32.5,20,302.03147
37.7,20,302.071534
33.5,20,302.115436
37.3,20,302.168881
36.9,20,302.21384
36.9,20,302.270281
38.5,20,302.317438
33.5,20,302.355668
37.3,20,302.391189
32.1,20,302.433224
32.1,20,302.469454
37.9,20,302.501291
37.5,20,302.531513
35.5,20,302.582443
35.5,20,302.684056
37.5,20,302.746272
31.9,20,302.818287
36.9,20,302.895406
38.5,20,302.94896
33.1,20,303.000255
37.5,20,303.040424
36.5,20,303.095939
36.5,20,303.136341
37.1,20,303.195755
32.1,20,303.247116
30.9,20,303.285312
37.3,20,303.327808
37.1,20,303.365353
29.3,20,303.395555
33.7,20,303.433316
28.3,20,303.458935
28.1,20,303.485649
36.1,20,303.511364
38.5,20,303.55128
21.7,20,303.581426
38.1,20,303.605681
37.1,20,303.631277
37.7,20,303.67752
37.3,20,303.714121
38.5,20,303.753425
30.5,20,303.788565
36.9,20,303.827522
37.1,20,303.851596
25.7,20,303.88555
36.5,20,303.912781
37.7,20,303.947219
38.5,20,304.017469
37.3,20,304.053547
36.9,20,304.094374
36.1,20,304.123352
33.9,20,304.154463
36.9,20,304.199738
33.7,20,304.23981
33.5,20,304.281577
36.9,20,304.319398
30.1,20,304.351313
29.7,20,304.381469
35.3,20,304.414063
32.7,20,304.449912
38.5,20,304.481389
37.1,20,304.513456
36.7,20,304.553438
28.5,20,304.58554
37.1,20,304.61357
36.9,20,304.651226
34.1,20,304.68163
28.7,20,304.711761
38.3,20,304.751381
32.5,20,304.800081
37.3,20,304.843606
38.5,20,304.881615
32.9,20,304.907454
32.1,20,304.93767
37.3,20,304.973807
33.7,20,305.001519
32.3,20,305.031567
37.3,20,305.065029
34.1,20,305.101365
32.7,20,305.131624
33.1,20,305.161502
27.3,20,305.187631
36.5,20,305.231397
29.3,20,305.268856
37.3,20,305.318778
29.3,20,305.35668
36.9,20,305.401391
36.9,20,305.450196
33.5,20,305.481346
37.7,20,305.513379
33.3,20,305.543231
37.5,20,305.573616
36.1,20,305.613595
33.3,20,305.643018
34.1,20,305.683226
32.7,20,305.721595
37.1,20,305.767527
36.9,20,305.863871
36.7,20,305.905969
32.5,20,305.933646
32.9,20,305.964185
35.1,20,305.999937
31.7,20,306.041378
30.3,20,306.078918
35.9,20,306.111578
28.7,20,306.14421
36.7,20,306.181599
37.5,20,306.214269
28.5,20,306.254105
33.3,20,306.298806
25.9,20,306.335528
16.3,20,306.371201
31.9,20,306.407414
30.3,20,306.431451
28.9,20,306.46457
36.9,20,306.503219
33.9,20,306.535545
35.9,20,306.566895
21.7,20,306.596508
36.3,20,306.63664
36.1,20,306.661304
31.9,20,306.689461
34.1,20,306.711441
37.3,20,306.751632
31.9,20,306.781235
24.7,20,306.829203
32.1,20,306.87142
37.5,20,306.91261
35.9,20,306.943247
32.1,20,306.97167
32.9,20,307.005297
34.1,20,307.031262
34.5,20,307.065114
33.5,20,307.096663
37.5,20,307.136299
34.5,20,307.168863
33.1,20,307.201453
28.3,20,307.230328
25.1,20,307.271508
33.3,20,307.318288
36.7,20,307.371521
33.9,20,307.419932
24.9,20,307.465496
36.7,20,307.494085
30.1,20,307.536137
36.9,20,307.571537
33.1,20,307.60983
36.3,20,307.701365
29.5,20,307.772087
29.1,20,307.93308
32.1,20,308.0192
29.3,20,308.069833
31.9,20,308.1113
36.9,20,308.148
37.5,20,308.180592
31.3,20,308.213675
38.5,20,308.241587
37.1,20,308.274436
32.5,20,308.314223
29.5,20,308.357747
29.1,20,308.394846
33.3,20,308.426797
37.9,20,308.460057
33.1,20,308.485678
36.7,20,308.512321
32.7,20,308.546494
36.9,20,308.58473
36.7,20,308.611556
33.1,20,308.636888
24.7,20,308.661307
36.3,20,308.695596
36.7,20,308.723659
33.1,20,308.751445
29.9,20,308.776248
31.9,20,308.818726
33.1,20,308.850217
30.9,20,308.879929
27.5,20,308.915932
36.9,20,308.955113
29.5,20,308.979264
35.7,20,309.004972
34.5,20,309.025828
32.3,20,309.051474
27.3,20,309.088856
36.9,20,309.111315
35.9,20,309.136586
35.3,20,309.163646
33.3,20,309.1934
32.9,20,309.222463
35.3,20,309.256222
31.9,20,309.288578
32.3,20,309.320153
35.5,20,309.355343
30.5,20,309.381439
34.5,20,309.419207
22.5,20,309.452057
32.9,20,309.478857
32.5,20,309.534628
33.9,20,309.561194
32.9,20,309.588106
35.1,20,309.611164
28.7,20,309.638514
37.5,20,309.663636
33.5,20,309.689692
32.9,20,309.7137
33.5,20,309.735223
36.3,20,309.770072
31.3,20,309.807784
33.9,20,309.839098
38.1,20,309.876333
28.3,20,309.916363
32.5,20,309.958622
36.3,20,309.9937
34.1,20,310.024316
33.3,20,310.050093
29.1,20,310.075475
36.5,20,310.104017
29.1,20,310.130421
31.9,20,310.158602
36.1,20,310.182816
31.5,20,310.206984
37.9,20,310.235501
31.7,20,310.265407
29.7,20,310.294478
30.9,20,310.321232
33.1,20,310.352007
37.3,20,310.393491
34.3,20,310.430278
36.5,20,310.466783
34.7,20,310.499439
36.9,20,310.581364
37.1,20,310.616519
37.7,20,310.642416
37.5,20,310.666694
26.5,20,310.697393
36.5,20,310.7225
37.5,20,310.74836
24.7,20,310.777267
33.5,20,310.811216
33.9,20,310.839922
37.5,20,310.87646
33.3,20,310.914292
34.7,20,310.949344
32.3,20,310.985255
36.7,20,311.011605
36.9,20,311.033206
34.7,20,311.067112
36.3,20,311.129602
26.1,20,311.154865
35.9,20,311.185175
37.7,20,311.225607
36.7,20,311.253115
37.5,20,311.276256
34.3,20,311.297441
32.5,20,311.321586
36.3,20,311.35314
36.9,20,311.38156
32.7,20,311.417393
37.7,20,311.451228
28.5,20,311.48723
35.7,20,311.516815
33.3,20,311.544399
36.3,20,311.571288
36.7,20,311.598346
35.7,20,311.627083
29.7,20,311.648325
24.5,20,311.674231
31.7,20,311.701181
32.7,20,311.726382
36.7,20,311.748595
37.3,20,311.775179
37.5,20,311.800394
35.9,20,311.822075
36.1,20,311.85131
37.7,20,311.890142
33.1,20,311.931864
27.7,20,311.971547
36.1,20,312.011223
37.7,20,312.047403
32.5,20,312.078225
36.9,20,312.103616
34.7,20,312.139659
36.7,20,312.178197
37.1,20,312.201219
31.9,20,312.228365
37.3,20,312.254455
36.7,20,312.281713
32.3,20,312.308439
36.1,20,312.335891
37.3,20,312.368465
35.9,20,312.407474
37.5,20,312.441412
37.5,20,312.47442
36.5,20,312.505354
36.5,20,312.537794
37.5,20,312.561463
33.7,20,312.595085
31.5,20,312.661612
37.1,20,312.703182
33.3,20,312.738673
33.7,20,312.774191
36.3,20,312.81332
32.5,20,312.854908
37.9,20,312.907197
32.7,20,312.958613
36.9,20,313.002896
33.1,20,313.040449
28.7,20,313.078301
32.3,20,313.101464
32.9,20,313.134071
29.9,20,313.174957
34.5,20,313.208503
36.9,20,313.241351
28.7,20,313.271207
36.1,20,313.321548
32.9,20,313.363624
34.5,20,313.402914
37.1,20,313.437027
33.3,20,313.493354
33.7,20,313.537015
31.5,20,313.57578
36.1,20,313.603924
33.5,20,313.634689
38.1,20,313.659741
37.1,20,313.687384
36.3,20,313.711328
38.5,20,313.737529
34.1,20,313.763553
38.3,20,313.789603
32.3,20,313.811245
36.3,20,313.841177
36.3,20,313.861392
36.1,20,313.895345
32.3,20,313.928881
24.5,20,313.965918
38.5,20,314.004617
37.7,20,314.034353
35.3,20,314.070481
37.5,20,314.113227
37.1,20,314.143112
32.7,20,314.176985
33.5,20,314.205761
34.1,20,314.236943
34.1,20,314.274128
36.1,20,314.3032
36.3,20,314.331308
34.5,20,314.375134
33.5,20,314.45505
35.9,20,314.499147
37.1,20,314.537723
32.3,20,314.580036
28.5,20,314.609789
33.3,20,314.638669
29.5,20,314.668731
32.1,20,314.699897
36.9,20,314.734646
31.1,20,314.763039
31.9,20,314.798489
33.1,20,314.833609
33.1,20,314.871255
37.5,20,314.901421
37.5,20,314.945023
37.7,20,314.991334
29.5,20,315.038803
32.1,20,315.079465
32.9,20,315.115324
38.5,20,315.149794
36.7,20,315.185567
33.9,20,315.214592
37.1,20,315.245731
34.5,20,315.278943
36.7,20,315.309114
37.9,20,315.336468
37.3,20,315.36657
35.1,20,315.395874
33.3,20,315.423994
32.5,20,315.456294
35.9,20,315.494968
24.7,20,315.531423
33.1,20,315.567691
37.3,20,315.601745
32.3,20,315.628911
38.5,20,315.655597
33.9,20,315.6812
36.9,20,315.713498
35.1,20,315.743612
36.5,20,315.787629
31.1,20,315.818209
36.5,20,315.845206
37.3,20,315.867379
37.5,20,315.898206
34.5,20,315.923399
36.7,20,315.955636
35.1,20,315.981452
38.1,20,316.031198
32.3,20,316.063177
32.5,20,316.09821
34.5,20,316.154151
31.5,20,316.188161
29.1,20,316.219024
35.7,20,316.246191
32.3,20,316.26953
37.5,20,316.294251
31.9,20,316.317635
21.7,20,316.341684
34.5,20,316.366242
36.3,20,316.394916
32.1,20,316.416614
34.3,20,316.444158
33.1,20,316.474939
35.5,20,316.530843
37.3,20,316.575324
32.7,20,316.628271
32.9,20,316.659194
34.5,20,316.684213
33.3,20,316.709969
35.5,20,316.737253
32.3,20,316.76156
33.3,20,316.795559
32.7,20,316.821269
33.5,20,316.842303
33.9,20,316.871399
33.1,20,316.901289
37.7,20,316.930592
29.3,20,316.962637
37.3,20,316.995577
35.1,20,317.0277
32.1,20,317.068349
37.3,20,317.103851
36.9,20,317.137424
29.3,20,317.161427
34.1,20,317.198115
36.7,20,317.225948
24.3,20,317.253176
37.1,20,317.28047
37.1,20,317.30729
29.3,20,317.329403
36.1,20,317.341425
32.3,20,317.376753
32.7,20,317.400126
33.5,20,317.420224
37.1,20,317.444304
36.7,20,317.473934
28.9,20,317.507167
27.9,20,317.53657
29.1,20,317.57161
31.5,20,317.610312
38.5,20,317.674242
37.1,20,317.694133
33.3,20,317.727602
33.7,20,317.763284
28.3,20,317.797751
32.7,20,317.844682
33.5,20,317.883786
32.5,20,317.930352
38.5,20,317.97995
34.5,20,318.038733
35.7,20,318.117208
32.9,20,318.177408
36.1,20,318.235631
35.9,20,318.303767
32.7,20,318.351999
37.1,20,318.403304
37.1,20,318.443713
37.5,20,318.480007
35.1,20,318.521306
36.7,20,318.56966
37.5,20,318.627959
35.9,20,318.67794
33.5,20,318.725552
32.1,20,318.772286
28.5,20,318.82183
31.7,20,318.861575
36.5,20,318.899013
27.3,20,318.937236
36.5,20,318.968287
36.5,20,318.995925
25.5,20,319.032016
32.7,20,319.068374
31.1,20,319.111116
32.1,20,319.146146
32.7,20,319.185858
33.7,20,319.219842
34.7,20,319.253332
36.1,20,319.28944
38.5,20,319.385595
32.5,20,319.431614
29.1,20,319.458314
34.5,20,319.481424
28.7,20,319.515598
32.7,20,319.555436
33.5,20,319.591378
33.3,20,319.623422
33.3,20,319.661472
36.7,20,319.701203
38.5,20,319.734108
37.1,20,319.7694
21.1,20,319.831183
36.1,20,319.866876
28.9,20,319.893632
33.5,20,319.922441
30.3,20,319.951754
35.9,20,319.983166
32.5,20,320.010378
37.5,20,320.047363
32.3,20,320.086917
36.5,20,320.13439
38.1,20,320.181457
28.7,20,320.213978
29.3,20,320.239732
33.3,20,320.266711
32.3,20,320.291512
24.9,20,320.309143
37.7,20,320.330638
28.1,20,320.353116
33.7,20,320.376889
37.3,20,320.397433
35.9,20,320.411506
33.1,20,320.432654
36.1,20,320.457463
29.3,20,320.477098
32.7,20,320.497062
37.3,20,320.51975
37.1,20,320.545357
31.1,20,320.575327
37.7,20,320.605853
28.1,20,320.638822
35.9,20,320.668498
37.1,20,320.693528
36.3,20,320.7157
37.1,20,320.744073
36.3,20,320.766449
37.7,20,320.788088
33.3,20,320.811116
30.1,20,320.831193
37.5,20,320.854348
34.7,20,320.881506
35.5,20,320.904419
33.5,20,320.931243
37.7,20,320.955403
38.3,20,320.981351
38.5,20,321.01527
37.1,20,321.0655
32.9,20,321.112613
37.3,20,321.167632
32.9,20,321.21051
37.9,20,321.254283
29.9,20,321.321193
32.5,20,321.35342
37.9,20,321.382952
32.3,20,321.414709
35.7,20,321.447778
37.7,20,321.478618
34.7,20,321.514549
29.5,20,321.544034
32.5,20,321.578576
35.9,20,321.616316
36.5,20,321.64778
27.7,20,321.681235
36.7,20,321.716246
36.5,20,321.741603
28.7,20,321.768444
38.5,20,321.797992
32.9,20,321.825395
37.1,20,321.854131
